2,0.0
4,0.0
6,0.02
8,0.32
10,0.6
12,0.66
14,0.7
16,0.82
18,0.8
20,0.82
22,0.84
24,0.84
26,0.82
28,0.86
30,0.84
32,0.82
34,0.82
36,0.84
38,0.82
40,0.86
42,0.86
44,0.86
46,0.88
48,0.86
50,0.8
52,0.82
54,0.82
56,0.84
58,0.84
60,0.84
62,0.86
64,0.86
66,0.88
68,0.86
70,0.86
72,0.86
74,0.88
76,0.88
78,0.88
80,0.88
82,0.88
84,0.86
86,0.88
88,0.88
90,0.88
92,0.88
94,0.88
96,0.88
98,0.88
100,0.88
